station_origin,Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
Maida Vale,,,3.0,9.0,9.0,,,0.0,,15.0,3.0,1.0,1.0,59.0,3.0,58.0,13.0,3.0,,6.0,5.0,,,0.0,3.0,4.0,5.0,14.0,2.0,,45.0,5.0,,1.0,,1.0,,,5.0,,2.0,,,,,,,,4.0,,,,10.0,14.0,26.0,8.0,7.0,,,,,,,22.0,14.0,,,,,,,2.0,,,2.0,2.0,,,1.0,1.0,9.0,,,,,,,,,1.0,,,,,,,1.0,,1.0,14.0,3.0,1.0,1.0,,3.0,,,51.0,,8.0,,,17.0,,,,27.0,24.0,0.0,31.0,2.0,8.0,,8.0,,,7.0,,0.0,,12.0,,2.0,13.0,,,,25.0,43.0,1.0,,7.0,,,,,0.0,25.0,,,,6.0,,,1.0,2.0,,,,,,1.0,2.0,,1.0,16.0,,28.0,1.0,,33.0,8.0,3.0,,,,1.0,1.0,,,6.0,,,,,2.0,5.0,,,5.0,,1.0,1.0,,,42.0,,54.0,1.0,12.0,10.0,3.0,,,5.0,17.0,,1.0,,1.0,,,48.0,27.0,,,,,2.0,,10.0,15.0,,27.0,4.0,,,25.0,1.0,6.0,,,,,0.0,4.0,,4.0,0.0,1.0,,1.0,1.0,,0.0,,21.0,0.0,19.0,1.0,4.0,80.0,193.0,,5.0,,,1.0,26.0,8.0,,,,,1.0,,,4.0,36.0,,0.0,,4.0,,,,14.0,5.0,,,,,,,,,,,11.0,,8.0,,,22.0,2.0,,,12.0,,,,,,24.0,1.0,,,,1.0,1.0,,2.0,1.0,14.0,,18.0,11.0,17.0,,,1.0,,2.0,2.0,,2.0,22.0,,,,,,7.0,,11.0,,,1.0,3.0,34.0,3.0,,,9.0,1.0,,3.0,1.0,,,0.0,,1.0,1.0,17.0,40.0,3.0,,,,,,30.0,61.0,29.0,,,,3.0,5.0,1.0,11.0,,,4.0,10.0,,,3.0,0.0,,9.0,,22.0,,,14.0,2.0,17.0,4.0,1.0,2.0,6.0,,0.0,,1.0,,2145.0
Manor House,,,4.0,30.0,30.0,,1.0,0.0,,52.0,10.0,9.0,21.0,65.0,8.0,190.0,46.0,12.0,,8.0,,,,1.0,12.0,11.0,16.0,35.0,21.0,,76.0,14.0,2.0,13.0,,5.0,2.0,,12.0,,6.0,,,,1.0,2.0,,,41.0,,,,35.0,45.0,88.0,31.0,21.0,,1.0,,,,9.0,71.0,33.0,,,,,4.0,,6.0,,,4.0,4.0,,2.0,5.0,2.0,27.0,,,,,,,,,2.0,,,2.0,,,,3.0,7.0,2.0,17.0,4.0,4.0,6.0,,5.0,1.0,2.0,30.0,,21.0,,,42.0,,,1.0,97.0,54.0,,110.0,5.0,13.0,,451.0,,,11.0,,2.0,,16.0,7.0,2.0,38.0,,,,42.0,86.0,2.0,,8.0,,,,,1.0,30.0,9.0,,3.0,5.0,,,2.0,5.0,,1.0,,1.0,1.0,2.0,5.0,,2.0,15.0,,314.0,4.0,1.0,105.0,8.0,52.0,,,,1.0,1.0,1.0,,12.0,,,,,6.0,2.0,,,18.0,,,2.0,8.0,,4.0,,202.0,2.0,25.0,8.0,7.0,9.0,,4.0,43.0,,6.0,,6.0,,,165.0,80.0,,,1.0,5.0,,,,27.0,,23.0,13.0,,,87.0,3.0,22.0,,3.0,,,1.0,7.0,1.0,13.0,1.0,,2.0,1.0,3.0,1.0,,,17.0,3.0,66.0,1.0,9.0,149.0,62.0,3.0,7.0,,,1.0,56.0,18.0,1.0,4.0,,,1.0,,,6.0,8.0,,1.0,8.0,5.0,1.0,,1.0,18.0,7.0,,,,,,5.0,,,,1.0,39.0,,98.0,,,23.0,2.0,,,25.0,2.0,,2.0,,1.0,39.0,,,,,3.0,2.0,,3.0,7.0,35.0,,43.0,17.0,53.0,2.0,,2.0,,9.0,6.0,,2.0,118.0,,,1.0,0.0,,11.0,,27.0,,,3.0,8.0,80.0,30.0,,,30.0,4.0,,4.0,39.0,,,,,5.0,4.0,38.0,86.0,25.0,,,,,,89.0,6.0,71.0,,,,3.0,11.0,1.0,15.0,,,16.0,20.0,,,5.0,,,6.0,,52.0,14.0,,57.0,4.0,10.0,8.0,2.0,46.0,6.0,,2.0,,2.0,,5462.0
Manor Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,4.0,,,,,26.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.0,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,30.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.0
Mansion House,,,0.0,5.0,4.0,,0.0,0.0,,2.0,0.0,0.0,,2.0,0.0,151.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,28.0,0.0,,4.0,,0.0,0.0,,0.0,0.0,,1.0,,0.0,,,,0.0,0.0,,,,,,,1.0,4.0,6.0,1.0,53.0,,0.0,,,0.0,0.0,,3.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,,3.0,0.0,,5.0,,,0.0,3.0,1.0,,9.0,0.0,0.0,,1.0,,,0.0,,0.0,,1.0,0.0,0.0,2.0,,,0.0,1.0,5.0,,,0.0,,,,,0.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,,2.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,0.0,,1.0,,,,,1.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,5.0,0.0,1.0,0.0,1.0,,,0.0,3.0,,0.0,,0.0,,,38.0,21.0,,,0.0,0.0,0.0,,,1.0,,1.0,1.0,0.0,0.0,20.0,0.0,1.0,,0.0,,,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,8.0,0.0,1.0,7.0,2.0,0.0,0.0,,,,4.0,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,,,,,0.0,,0.0,,0.0,,,1.0,,,1.0,0.0,,,1.0,0.0,,0.0,,0.0,2.0,0.0,,,,0.0,0.0,,0.0,0.0,4.0,,4.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,4.0,,,0.0,0.0,,0.0,,7.0,,,0.0,0.0,5.0,0.0,0.0,,8.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,6.0,0.0,,,0.0,,,3.0,0.0,7.0,0.0,,,0.0,0.0,,1.0,,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,5.0,,,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,506.0
Marble Arch,,,1.0,6.0,6.0,,0.0,0.0,,9.0,2.0,0.0,0.0,37.0,2.0,46.0,7.0,1.0,0.0,3.0,2.0,,,0.0,2.0,2.0,3.0,12.0,1.0,,254.0,3.0,0.0,0.0,,1.0,0.0,,3.0,,1.0,,,,0.0,0.0,,,2.0,,,,9.0,9.0,15.0,4.0,,,0.0,,,0.0,2.0,24.0,17.0,,,0.0,,1.0,0.0,2.0,,,1.0,1.0,,0.0,1.0,0.0,11.0,,,,,,,,0.0,0.0,,,0.0,,,,1.0,2.0,0.0,8.0,1.0,1.0,1.0,,1.0,0.0,0.0,13.0,,7.0,0.0,,20.0,,,0.0,31.0,,0.0,18.0,1.0,4.0,,4.0,,,4.0,,0.0,,7.0,1.0,,16.0,,,0.0,14.0,84.0,0.0,,2.0,,,,,0.0,10.0,2.0,,1.0,1.0,,,0.0,1.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,10.0,,16.0,1.0,0.0,40.0,5.0,2.0,,,0.0,0.0,0.0,0.0,,8.0,,,,,2.0,0.0,,3.0,4.0,,,0.0,2.0,,1.0,,38.0,0.0,14.0,2.0,3.0,18.0,,1.0,23.0,,1.0,,1.0,,,31.0,21.0,,,0.0,1.0,1.0,,,,,11.0,2.0,0.0,0.0,16.0,0.0,6.0,,0.0,,,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,15.0,0.0,11.0,0.0,3.0,207.0,22.0,,2.0,,,0.0,39.0,8.0,0.0,0.0,,,0.0,,,2.0,2.0,,0.0,9.0,2.0,0.0,,0.0,13.0,2.0,0.0,0.0,,,,,,0.0,0.0,0.0,10.0,,4.0,,,13.0,,,,11.0,0.0,,0.0,,0.0,17.0,0.0,,0.0,,1.0,0.0,,1.0,0.0,12.0,,19.0,6.0,15.0,1.0,,0.0,,1.0,2.0,,1.0,11.0,,,,0.0,,3.0,,11.0,,0.0,1.0,2.0,54.0,1.0,0.0,,7.0,1.0,,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,14.0,51.0,1.0,,,0.0,,,42.0,2.0,28.0,0.0,,,1.0,2.0,0.0,6.0,,0.0,2.0,5.0,0.0,,2.0,0.0,,2.0,,26.0,6.0,,9.0,1.0,3.0,2.0,0.0,1.0,,,0.0,,0.0,,1801.0
Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.0
Marylebone,,,4.0,19.0,18.0,,,0.0,,40.0,6.0,1.0,2.0,950.0,5.0,128.0,32.0,5.0,0.0,8.0,8.0,,,0.0,7.0,7.0,10.0,33.0,4.0,,184.0,10.0,1.0,1.0,,3.0,1.0,,9.0,,3.0,,,,0.0,1.0,,,10.0,,,,24.0,26.0,46.0,13.0,14.0,,1.0,,,,6.0,58.0,40.0,,,,,3.0,,4.0,,,3.0,3.0,,0.0,2.0,1.0,26.0,,,,,,,,1.0,1.0,,,1.0,,,,3.0,6.0,2.0,20.0,4.0,2.0,2.0,,4.0,0.0,1.0,450.0,,19.0,0.0,,48.0,,,0.0,77.0,106.0,0.0,79.0,3.0,21.0,,17.0,,,11.0,,1.0,,18.0,4.0,2.0,38.0,,,0.0,154.0,135.0,1.0,,7.0,,,,,0.0,36.0,5.0,,3.0,5.0,,,2.0,3.0,,1.0,,1.0,1.0,1.0,3.0,,1.0,23.0,,65.0,2.0,,93.0,12.0,8.0,,,0.0,1.0,1.0,0.0,,16.0,,,,,5.0,3.0,,,11.0,,1.0,2.0,9.0,,7.0,,181.0,2.0,30.0,15.0,7.0,13.0,,7.0,51.0,,2.0,,2.0,,,106.0,58.0,,,1.0,11.0,4.0,,22.0,51.0,,,7.0,1.0,,57.0,2.0,16.0,,2.0,,,1.0,6.0,,7.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,,31.0,1.0,44.0,1.0,7.0,321.0,342.0,,7.0,,,1.0,82.0,19.0,0.0,2.0,,,1.0,,,5.0,12.0,,1.0,11.0,5.0,1.0,,0.0,91.0,5.0,,,,,,15.0,,,,,31.0,,14.0,,,31.0,3.0,,,27.0,1.0,,1.0,,,41.0,1.0,,,,2.0,1.0,,2.0,1.0,33.0,,43.0,41.0,40.0,2.0,,1.0,,4.0,5.0,,2.0,39.0,,,,,,20.0,,28.0,,,2.0,5.0,110.0,5.0,0.0,,19.0,2.0,,4.0,2.0,1.0,,1.0,,2.0,2.0,36.0,106.0,5.0,,,1.0,,,92.0,20.0,72.0,,,,3.0,8.0,1.0,16.0,,0.0,6.0,26.0,,,5.0,,,14.0,,55.0,16.0,,29.0,3.0,11.0,6.0,1.0,4.0,8.0,,1.0,,1.0,,6128.0
Mile End,,,4.0,74.0,124.0,,1.0,0.0,,44.0,7.0,2.0,2.0,43.0,10.0,408.0,70.0,28.0,1.0,7.0,,,,2.0,8.0,26.0,146.0,66.0,10.0,,59.0,25.0,2.0,2.0,,236.0,1.0,,15.0,,84.0,,,,1.0,1.0,,,9.0,,,,23.0,138.0,227.0,124.0,43.0,,1.0,,,0.0,6.0,74.0,33.0,0.0,,1.0,,3.0,1.0,8.0,,,6.0,5.0,,1.0,4.0,2.0,23.0,,,0.0,,,,,2.0,4.0,,,2.0,,,,2.0,6.0,2.0,15.0,3.0,3.0,17.0,,4.0,1.0,1.0,21.0,,36.0,1.0,,46.0,,,1.0,59.0,33.0,1.0,138.0,4.0,9.0,,22.0,,,9.0,,3.0,,14.0,5.0,1.0,27.0,,,0.0,27.0,74.0,2.0,,7.0,,,,,1.0,27.0,7.0,,3.0,4.0,,,2.0,4.0,,1.0,,1.0,1.0,2.0,4.0,,2.0,13.0,,81.0,3.0,0.0,89.0,6.0,8.0,,,1.0,1.0,1.0,1.0,,11.0,,,,,8.0,2.0,,,12.0,,,2.0,5.0,,3.0,,116.0,2.0,22.0,6.0,9.0,7.0,,3.0,37.0,,18.0,,15.0,,,417.0,155.0,,,2.0,3.0,5.0,,60.0,21.0,,15.0,,2.0,1.0,181.0,3.0,14.0,,2.0,,,2.0,6.0,,40.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,,14.0,1.0,103.0,1.0,13.0,115.0,43.0,,6.0,,,1.0,50.0,18.0,1.0,20.0,,,1.0,,,6.0,6.0,,1.0,7.0,4.0,1.0,,2.0,14.0,6.0,1.0,1.0,,,,3.0,,0.0,0.0,1.0,26.0,,36.0,,,19.0,1.0,,,25.0,4.0,,1.0,,1.0,35.0,1.0,,0.0,,3.0,5.0,,3.0,2.0,54.0,,47.0,12.0,85.0,2.0,,1.0,,174.0,8.0,,2.0,630.0,,,1.0,0.0,,8.0,,39.0,,0.0,4.0,9.0,69.0,13.0,1.0,,94.0,3.0,,3.0,3.0,2.0,1.0,3.0,,19.0,3.0,38.0,85.0,19.0,,,4.0,,,56.0,4.0,92.0,1.0,,,2.0,8.0,1.0,13.0,,0.0,104.0,13.0,0.0,,4.0,0.0,,4.0,,58.0,12.0,,377.0,2.0,8.0,8.0,1.0,6.0,4.0,,3.0,,2.0,,7143.0
Mill Hill East,,,2.0,9.0,9.0,,,,,11.0,10.0,,,16.0,3.0,52.0,11.0,4.0,,3.0,,,,0.0,5.0,4.0,5.0,11.0,3.0,,23.0,4.0,,,,,,,5.0,,,,,,,,,,,,,,14.0,14.0,29.0,9.0,6.0,,,,,,4.0,17.0,10.0,,,,,,,2.0,,,2.0,2.0,,,2.0,1.0,7.0,,,,,,,,,1.0,,,,,,,,3.0,,7.0,,14.0,2.0,,2.0,,,8.0,,7.0,,,12.0,,,,25.0,,0.0,26.0,68.0,4.0,,8.0,,,4.0,,1.0,,6.0,,1.0,11.0,,,,,27.0,1.0,,3.0,,,,,0.0,12.0,4.0,,,,,,,,,,,,,,,,5.0,6.0,,24.0,7.0,,24.0,,3.0,,,,1.0,1.0,,,4.0,,,,,2.0,,,,10.0,,,,,,,,38.0,,8.0,,2.0,3.0,,1.0,12.0,,1.0,,,,,44.0,23.0,,,,,,,8.0,9.0,,6.0,4.0,,,23.0,1.0,7.0,,,,,0.0,,,5.0,,,,,,,,,6.0,,17.0,,3.0,44.0,18.0,,3.0,,,,16.0,7.0,,1.0,,,,,,3.0,,,,3.0,,,,,,3.0,,,,,,,,,,,8.0,,8.0,,,9.0,,,,9.0,,,,,,14.0,,,,,1.0,,,,,11.0,,14.0,,14.0,,,,,,2.0,,,26.0,,,,,,,,8.0,,,,3.0,23.0,3.0,3.0,,9.0,3.0,,2.0,,,,,,2.0,,14.0,29.0,4.0,,,,,,24.0,,22.0,,,,,,,,,3.0,4.0,,,,,,,,,16.0,5.0,,15.0,,,4.0,,,,,,,10.0,,1294.0
Moor Park,,,,4.0,,,1.0,1.0,,5.0,,,,10.0,,26.0,5.0,,,,,,,,,,,6.0,2.0,,11.0,,,,,,,,3.0,,,,,,,,,,,,,,,8.0,17.0,6.0,3.0,,1.0,,,2.0,,8.0,5.0,1.0,,,,,5.0,,,,,,,,,,3.0,,,9.0,,,,,,,,,,,,,2.0,4.0,1.0,,,1.0,,,,,,5.0,,4.0,,,6.0,,,,,6.0,,12.0,,4.0,,,,,,,,,3.0,,,,,,,5.0,13.0,,,,,,,,,9.0,,,,,,,,10.0,,,,,,,,,,3.0,,12.0,,,11.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,3.0,,,,16.0,2.0,4.0,,,,,,5.0,,,,,,,21.0,12.0,,,,,,,4.0,4.0,,4.0,2.0,,,11.0,,,,2.0,,,,,1.0,3.0,2.0,,,,5.0,29.0,8.0,,4.0,,8.0,,,20.0,11.0,,,,,,8.0,3.0,3.0,,,,1.0,,,,,,1.0,,,2.0,,,,,15.0,,,,,,,1.0,,1.0,4.0,,5.0,,,,0.0,,,5.0,,,,,,7.0,,,,,,,,,,6.0,,7.0,4.0,7.0,,,1.0,,,,,,16.0,,,,,,3.0,,4.0,,,,2.0,10.0,,,,4.0,,,,,,,,,,5.0,8.0,14.0,,,,,,,9.0,,11.0,10.0,,,,10.0,,,,,,6.0,,,,,,,,8.0,,,8.0,2.0,,3.0,,,1.0,,,,,,653.0
Moorgate,,,1.0,76.0,60.0,,0.0,0.0,,30.0,2.0,0.0,1.0,16.0,3.0,756.0,164.0,3.0,0.0,2.0,1.0,,,0.0,3.0,8.0,16.0,47.0,2.0,,21.0,17.0,0.0,1.0,,3.0,0.0,,5.0,,3.0,,,,0.0,0.0,,,4.0,,,,9.0,25.0,40.0,10.0,54.0,,0.0,,,0.0,2.0,41.0,14.0,0.0,,0.0,,1.0,0.0,2.0,,,2.0,1.0,,0.0,1.0,1.0,10.0,,,0.0,,,,,0.0,0.0,,,0.0,,,,1.0,1.0,0.0,4.0,1.0,1.0,1.0,,1.0,0.0,0.0,7.0,,19.0,0.0,,21.0,,,0.0,28.0,15.0,0.0,187.0,1.0,3.0,,6.0,,,2.0,,0.0,,4.0,1.0,0.0,10.0,,,0.0,11.0,27.0,0.0,,2.0,,,,,0.0,7.0,2.0,,1.0,1.0,,,0.0,1.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,4.0,,,1.0,0.0,43.0,2.0,3.0,,,0.0,0.0,0.0,0.0,,3.0,0.0,,,,4.0,0.0,,,4.0,,0.0,0.0,1.0,,1.0,,65.0,0.0,7.0,2.0,4.0,2.0,,1.0,15.0,,1.0,,1.0,,,1342.0,132.0,,,0.0,1.0,1.0,,62.0,7.0,,5.0,7.0,0.0,0.0,,1.0,6.0,,0.0,,,0.0,1.0,,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.0,0.0,196.0,0.0,5.0,42.0,14.0,1.0,2.0,,,0.0,20.0,6.0,0.0,1.0,,,0.0,,,1.0,2.0,,0.0,2.0,1.0,0.0,,0.0,5.0,1.0,0.0,0.0,,,,1.0,,0.0,,0.0,11.0,,6.0,,,5.0,0.0,,,8.0,0.0,,0.0,,0.0,10.0,0.0,,0.0,,1.0,0.0,,1.0,0.0,30.0,,18.0,4.0,74.0,1.0,,0.0,,6.0,3.0,,0.0,31.0,,,0.0,0.0,,2.0,,22.0,,,1.0,2.0,29.0,2.0,0.0,,51.0,1.0,,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,11.0,30.0,3.0,,,0.0,,,24.0,1.0,44.0,0.0,,,1.0,2.0,0.0,4.0,,0.0,5.0,4.0,0.0,,1.0,0.0,,1.0,,24.0,3.0,,55.0,1.0,2.0,2.0,0.0,1.0,1.0,,0.0,,0.0,,4407.0
