station_origin,Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
Ickenham,,,3.0,5.0,,,2.0,0.0,,6.0,,,,11.0,,32.0,6.0,,,3.0,,,,,,,,,,,13.0,,1.0,,,,,,4.0,,,,,,,,,,2.0,,,,5.0,10.0,13.0,8.0,4.0,,1.0,,,1.0,,10.0,5.0,0.0,,,,2.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,6.0,2.0,6.0,,,,,,3.0,,6.0,,5.0,,,7.0,,,,,6.0,,14.0,,4.0,,5.0,,,4.0,,,,5.0,,,,,,,6.0,16.0,,,,,,,,,14.0,,,,,,,,8.0,,,,,,,,,,5.0,,15.0,,8.0,13.0,,2.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,1.0,3.0,,,,19.0,2.0,5.0,,1.0,,,,7.0,,,,,,,27.0,15.0,,,,,,,,,,,,,,13.0,,,,2.0,,,,,1.0,4.0,,,1.0,,5.0,2.0,1.0,,,,10.0,,,24.0,13.0,3.0,,,,,9.0,,1.0,,,,1.0,,,2.0,2.0,,1.0,,,3.0,,,,5.0,1.0,,,,,1.0,,5.0,,5.0,4.0,,,,,,,,,6.0,,,,,2.0,10.0,,,,,,,,,,7.0,,9.0,4.0,9.0,,,2.0,,,,,,22.0,,,1.0,1.0,,3.0,,5.0,,,,,12.0,,,,6.0,,,2.0,,,,,,,24.0,10.0,18.0,,,,,,,11.0,,13.0,1.0,,,,9.0,,,,,,6.0,1.0,,2.0,,,,,10.0,,,10.0,2.0,,4.0,,,,,,,,,738.0
Ilford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,,,,,30.0,,,,,160.0,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.0,,,,,,,173.0,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,,,,,,,,,196.0,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5296.0
Imperial Wharf,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,7.0,,,,,,,,,,,2.0,,4.0,5.0,,,,,1.0,,6.0,,11.0,,45.0,,,,4.0,,1.0,,,,,,,,,,,,,11.0,72.0,,,,,,,,,2.0,,,,,,,,,7.0,,13.0,,,,,,,,,,,,,,,2.0,,,,,,2.0,,53.0,,,,,,6.0,,,,,,,,,,,,,7.0,,,,,,,7.0,,4.0,4.0,,,,9.0,,9.0,,2.0,4.0,,0.0,,1.0,,,,,,,,1.0,55.0,,,,,,6.0,,,,,,7.0,,,,,,,3.0,7.0,29.0,,4.0,3.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,,,2.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,10.0,4.0,,,,,,,,,,,,2.0,,,,,,,,,,20.0,,71.0,,19.0,,,,,,2.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,4.0,72.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,6.0,,,4.0,,,,,2.0,,6.0,,,110.0,,,,18.0,,,,,,,,,,,39.0,,20.0,,,,,,,1.0,,,867.0
Island Gardens,3.0,,,,,7.0,,,,,,,,,,200.0,,,,,,3.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,251.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,7.0,81.0,5.0,,,,,,,19.0,7.0,,,,,,,,17.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,20.0,,,28.0,,,,,27.0,,,10.0,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,19.0,,6.0,4.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,44.0,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,9.0,,,,,153.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,8.0,,,,,17.0,,,,,,,,,,,,,,,15.0,1413.0
Kennington,,,4.0,26.0,26.0,,1.0,,,20.0,5.0,1.0,1.0,33.0,11.0,218.0,30.0,8.0,,7.0,,,,,6.0,14.0,13.0,37.0,4.0,,52.0,32.0,1.0,1.0,,4.0,1.0,,22.0,,4.0,,,,,1.0,,,5.0,,,,15.0,48.0,45.0,21.0,23.0,,1.0,,,,4.0,41.0,36.0,,,,,3.0,,11.0,,,9.0,7.0,,0.0,3.0,3.0,20.0,,,0.0,,,,,1.0,1.0,,,1.0,,,,2.0,6.0,2.0,14.0,3.0,2.0,3.0,,4.0,1.0,1.0,16.0,,99.0,0.0,,54.0,,,1.0,39.0,,,60.0,3.0,7.0,,12.0,,,9.0,,1.0,,13.0,4.0,,23.0,,,,,75.0,2.0,,7.0,,,,,1.0,24.0,5.0,,2.0,3.0,,,2.0,3.0,,,,1.0,1.0,2.0,3.0,,1.0,12.0,,37.0,2.0,0.0,61.0,5.0,5.0,,,1.0,,1.0,1.0,,10.0,,,,,,1.0,,,8.0,,,2.0,4.0,,2.0,,63.0,1.0,20.0,5.0,15.0,6.0,,3.0,38.0,,3.0,,3.0,,,145.0,140.0,,,1.0,3.0,3.0,,32.0,18.0,,12.0,9.0,1.0,,73.0,3.0,9.0,,2.0,,,1.0,5.0,,11.0,0.0,,1.0,1.0,2.0,,1.0,,12.0,1.0,44.0,,45.0,102.0,33.0,2.0,6.0,,,1.0,51.0,20.0,,2.0,,,1.0,,,5.0,4.0,,1.0,6.0,4.0,,,0.0,12.0,6.0,,,,,,,,,0.0,,17.0,,12.0,,,16.0,,,,25.0,1.0,,1.0,,,33.0,,,0.0,,3.0,1.0,,3.0,1.0,57.0,,54.0,9.0,45.0,2.0,,1.0,,6.0,15.0,,1.0,57.0,,,0.0,,,6.0,,31.0,,,4.0,10.0,59.0,5.0,1.0,,31.0,2.0,,3.0,2.0,1.0,,1.0,,3.0,3.0,55.0,90.0,7.0,,,1.0,,,44.0,3.0,140.0,1.0,,,2.0,7.0,1.0,12.0,,0.0,9.0,10.0,,,4.0,,,3.0,,72.0,10.0,,40.0,2.0,6.0,,,4.0,,,1.0,,1.0,,3579.0
Kensal Green,,4.0,,11.0,11.0,,,0.0,,15.0,,,,32.0,,67.0,14.0,,,,3.0,,,1.0,,5.0,7.0,15.0,4.0,,33.0,5.0,,1.0,,,,,6.0,,2.0,,,,,,,1.0,4.0,,,,13.0,19.0,23.0,13.0,8.0,,,1.0,,,,22.0,12.0,,,,,,,3.0,,8.0,2.0,2.0,,,,1.0,9.0,,,,,,,,,,,4.0,,,,,,,,15.0,,2.0,2.0,,4.0,,,20.0,,9.0,,,16.0,,,,32.0,17.0,,33.0,3.0,,6.0,10.0,,,9.0,,1.0,,11.0,,,13.0,,,,,36.0,,,13.0,4.0,,,,,25.0,,8.0,,14.0,,,3.0,4.0,0.0,,1.0,,,2.0,,,1.0,12.0,,31.0,2.0,,31.0,,4.0,,,,,,,,5.0,,,5.0,,2.0,,,8.0,,,2.0,3.0,,3.0,9.0,,49.0,,11.0,,3.0,,,,15.0,,,,2.0,,,57.0,30.0,,,,7.0,3.0,,11.0,12.0,,13.0,5.0,,,29.0,2.0,8.0,,,,,,,,6.0,,2.0,,,,1.0,,,14.0,,21.0,,4.0,59.0,53.0,,6.0,,,,22.0,9.0,1.0,,,,,,,5.0,28.0,,,,5.0,1.0,,,9.0,10.0,,,,,,,,,,,11.0,,11.0,,,28.0,,,,13.0,,4.0,,2.0,,23.0,1.0,,,,,,,3.0,1.0,14.0,,18.0,10.0,18.0,,,,,3.0,3.0,,5.0,36.0,,,,,,,,11.0,,,2.0,5.0,29.0,4.0,1.0,,11.0,,,,2.0,,,,,2.0,3.0,19.0,38.0,6.0,,,,,,30.0,7.0,28.0,,1.0,2.0,6.0,,,13.0,,,,,,,,,,,,21.0,,,19.0,,47.0,7.0,,3.0,,,,,,,1846.0
Kensal Rise,,16.0,,,,,,,,,,,,,,,,21.0,,,,,,,,,23.0,,17.0,,,,,,,,,,,,,37.0,71.0,,,,,,,16.0,,36.0,,69.0,,,,8.0,,,,,,,,,,,,,,,9.0,30.0,,,3.0,,,,,,6.0,,3.0,,,,,,10.0,15.0,,12.0,,,,,,,,,,,,,,,5.0,,,,,,4.0,,88.0,,,,,,38.0,,,3.0,,,,,,,,,,29.0,,,,,,48.0,16.0,,8.0,9.0,,,,44.0,,47.0,,6.0,11.0,,,,3.0,,,,,,,,3.0,122.0,,,,,,13.0,,,,,,14.0,,,,18.0,,,,,28.0,,16.0,9.0,10.0,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,,,,,,6.0,,,,,,2.0,,,,,,,,,,6.0,,,,,,,,,,,,,39.0,5.0,,,,,,,,35.0,,,,,,,,,,,,,,33.0,,101.0,,34.0,6.0,,,16.0,,,,,4.0,,,6.0,,,,,,,,,,,,,,,,,,17.0,138.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,8.0,4.0,,3.0,7.0,,,,,,7.0,20.0,,,48.0,7.0,,,131.0,,,,,,,,,,4.0,66.0,,151.0,,,,,3.0,,2.0,,,1940.0
Kensington,,,1.0,,2.0,,0.0,0.0,,2.0,,0.0,,5.0,,13.0,2.0,1.0,,3.0,1.0,,,,,1.0,1.0,3.0,1.0,,8.0,1.0,0.0,0.0,,,,,2.0,0.0,0.0,0.0,1.0,,0.0,,,0.0,1.0,1.0,,1.0,2.0,4.0,4.0,2.0,2.0,0.0,,0.0,,,,5.0,3.0,,0.0,,,1.0,,1.0,1.0,3.0,,1.0,,0.0,,,2.0,,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,,2.0,0.0,11.0,,0.0,0.0,,1.0,0.0,,3.0,0.0,2.0,0.0,,4.0,,0.0,0.0,5.0,,,5.0,0.0,,1.0,2.0,,0.0,5.0,,0.0,,6.0,,,2.0,,1.0,,,10.0,,,2.0,1.0,,0.0,0.0,0.0,10.0,,1.0,,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,5.0,0.0,5.0,,,6.0,,1.0,1.0,,0.0,,0.0,0.0,1.0,2.0,,,2.0,,1.0,0.0,1.0,,,0.0,0.0,0.0,,,,,8.0,0.0,4.0,,,,,,4.0,,0.0,0.0,0.0,,,10.0,7.0,,,0.0,,0.0,,2.0,,,2.0,1.0,,,,0.0,,,0.0,,0.0,0.0,,0.0,1.0,,0.0,,,,,,,6.0,0.0,3.0,,,13.0,9.0,1.0,3.0,0.0,,,5.0,2.0,,0.0,,,,,,2.0,1.0,0.0,,,2.0,0.0,,0.0,,2.0,,,,0.0,,,,,,,2.0,,2.0,,,21.0,,,0.0,5.0,0.0,,0.0,0.0,0.0,11.0,0.0,,,0.0,0.0,0.0,,1.0,0.0,3.0,,5.0,1.0,4.0,1.0,,,,1.0,1.0,,0.0,6.0,,,0.0,,0.0,1.0,0.0,2.0,,,0.0,1.0,6.0,1.0,,,2.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,,7.0,,0.0,,1.0,1.0,,10.0,,,1.0,2.0,,,2.0,,,,,5.0,,,3.0,,3.0,2.0,0.0,1.0,,0.0,0.0,,0.0,,413.0
Kentish Town,,,3.0,14.0,14.0,,,0.0,,23.0,20.0,1.0,1.0,30.0,5.0,89.0,21.0,6.0,,5.0,,,,1.0,12.0,6.0,8.0,19.0,4.0,,46.0,7.0,1.0,2.0,,2.0,1.0,,7.0,,3.0,,,,,1.0,,,6.0,,,,60.0,22.0,26.0,14.0,10.0,,1.0,,,0.0,11.0,32.0,18.0,0.0,,,,,,3.0,,,3.0,3.0,,0.0,4.0,1.0,13.0,,,,,,,,1.0,1.0,,,1.0,,,,,5.0,1.0,10.0,3.0,5.0,3.0,,3.0,0.0,1.0,14.0,,12.0,0.0,,23.0,,,0.0,66.0,24.0,0.0,49.0,5.0,6.0,,13.0,,,6.0,,1.0,,9.0,5.0,1.0,24.0,,,0.0,19.0,51.0,1.0,,5.0,,,,,0.0,19.0,8.0,,2.0,3.0,,,,3.0,,1.0,,1.0,1.0,2.0,4.0,,2.0,9.0,,44.0,5.0,0.0,47.0,5.0,5.0,,,0.0,1.0,1.0,1.0,,7.0,,,,,3.0,,,,,,,1.0,,,,,88.0,1.0,15.0,4.0,4.0,5.0,,2.0,23.0,,2.0,,2.0,,,77.0,38.0,,,1.0,2.0,3.0,,14.0,16.0,,10.0,6.0,2.0,,40.0,2.0,24.0,,,,,1.0,4.0,,7.0,0.0,,1.0,1.0,2.0,1.0,1.0,,10.0,1.0,30.0,1.0,5.0,91.0,30.0,,4.0,,,1.0,31.0,11.0,0.0,2.0,,,1.0,,,4.0,5.0,,1.0,5.0,3.0,1.0,,0.0,,5.0,1.0,,,,,2.0,,0.0,,1.0,17.0,,13.0,,,14.0,1.0,,,15.0,1.0,,1.0,,,23.0,,,0.0,,2.0,1.0,,2.0,1.0,19.0,,23.0,8.0,25.0,1.0,,1.0,,4.0,3.0,,1.0,40.0,,,0.0,0.0,,5.0,,15.0,,,2.0,5.0,47.0,5.0,1.0,,14.0,14.0,,2.0,2.0,1.0,,1.0,,2.0,3.0,23.0,51.0,6.0,,,1.0,,,58.0,3.0,39.0,1.0,,,2.0,6.0,1.0,9.0,,0.0,7.0,9.0,0.0,,3.0,0.0,,3.0,,28.0,8.0,,24.0,2.0,6.0,6.0,1.0,4.0,3.0,,1.0,,2.0,,2409.0
Kentish Town West,,2.0,,,,,,,,,,,,,,,,8.0,,,,,,,,,9.0,,7.0,,,,,,,,,,,1.0,,4.0,5.0,1.0,,,,1.0,,15.0,1.0,72.0,,26.0,,,,6.0,,,,,,,,,0.0,,1.0,,,,,6.0,,,1.0,,,,,,3.0,,,,,,,,6.0,9.0,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,38.0,,,,,,11.0,,,1.0,,,,,,,,,,37.0,,,,,,8.0,9.0,,4.0,5.0,,,,28.0,,5.0,,3.0,2.0,,,,,,,,,,,,1.0,94.0,,,,,,6.0,1.0,,,,,7.0,,,,4.0,,,,6.0,5.0,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,7.0,,,,1.0,,,,,,,,,,14.0,,15.0,,17.0,2.0,,,3.0,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,2.0,64.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,8.0,,,,,,3.0,,,1.0,3.0,,,,,1.0,2.0,3.0,,,9.0,,,,27.0,,,,,,,,,,2.0,29.0,,11.0,,,,,1.0,,1.0,,,714.0
Kenton,,3.0,,,,,,,,,,,,19.0,,53.0,,,,,2.0,,,,,,,12.0,,,23.0,,,,,,,,6.0,,,2.0,3.0,,,,,2.0,,3.0,,6.0,,16.0,20.0,12.0,,,,2.0,,,,16.0,9.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,11.0,,,,,3.0,,,11.0,,8.0,,,12.0,,,,20.0,,,24.0,,,,8.0,,,7.0,,,,,,,,,4.0,,,,,,9.0,3.0,,2.0,,,,,6.0,,7.0,,,20.0,,1.0,,4.0,,,,,,,9.0,,24.0,,,22.0,,,3.0,,,,,,,,,,4.0,,,2.0,5.0,5.0,,3.0,,2.0,,1.0,3.0,,,,10.0,,2.0,,,,11.0,,,,,,,44.0,25.0,,,,3.0,,,9.0,,,7.0,4.0,,,,,,,,,,,,,,,6.0,,,,,,,10.0,,,,,40.0,27.0,,5.0,,,,16.0,7.0,,,,,,,,5.0,6.0,,,,4.0,,,,6.0,8.0,,,,,,,,,,,7.0,,10.0,,,18.0,,,,11.0,,3.0,,1.0,,19.0,7.0,,,,,,,2.0,,,,,,14.0,,,,,,,,5.0,33.0,,,,,2.0,,,,,,,,20.0,4.0,,,,,,3.0,,,,,,,,16.0,31.0,,,,,,,20.0,3.0,22.0,,3.0,4.0,11.0,,,10.0,,,,,,,,,,,,16.0,11.0,,,,13.0,7.0,,,,,,,,,1046.0
Kew Gardens,,7.0,12.0,,11.0,,3.0,0.0,,12.0,4.0,1.0,1.0,24.0,,69.0,12.0,6.0,,13.0,2.0,,,1.0,,5.0,7.0,16.0,4.0,,30.0,6.0,4.0,1.0,,2.0,,,8.0,1.0,3.0,3.0,4.0,,0.0,,,1.0,4.0,3.0,,7.0,10.0,22.0,26.0,14.0,8.0,2.0,1.0,1.0,,,,22.0,13.0,,0.0,,0.0,11.0,,4.0,,,3.0,3.0,,0.0,3.0,2.0,9.0,,1.0,,,,,,,1.0,2.0,4.0,1.0,,,,2.0,15.0,5.0,20.0,,2.0,3.0,,5.0,1.0,1.0,14.0,1.0,11.0,0.0,,17.0,,,1.0,23.0,13.0,,28.0,3.0,8.0,4.0,9.0,,1.0,12.0,,1.0,,15.0,3.0,3.0,11.0,,5.0,,12.0,39.0,,,57.0,4.0,,2.0,2.0,1.0,59.0,4.0,6.0,,7.0,,1.0,3.0,5.0,0.0,3.0,,2.0,2.0,4.0,3.0,,1.0,15.0,1.0,27.0,2.0,1.0,30.0,6.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,7.0,,,,,3.0,,5.0,7.0,6.0,3.0,2.0,,,1.0,,,37.0,2.0,15.0,8.0,3.0,,,5.0,16.0,,2.0,1.0,2.0,,,54.0,34.0,,,1.0,,2.0,,12.0,12.0,,9.0,5.0,,,27.0,2.0,6.0,,2.0,,2.0,1.0,8.0,2.0,7.0,,1.0,4.0,2.0,,2.0,,,14.0,1.0,19.0,,5.0,54.0,34.0,6.0,8.0,,,,22.0,11.0,,2.0,,,1.0,,,7.0,7.0,,1.0,,12.0,1.0,,,7.0,52.0,1.0,,,,,3.0,,,,1.0,9.0,,11.0,10.0,,21.0,3.0,9.0,,18.0,1.0,11.0,,1.0,1.0,32.0,1.0,,1.0,,,1.0,,4.0,1.0,16.0,,22.0,8.0,18.0,7.0,,2.0,,3.0,4.0,,3.0,38.0,,,1.0,1.0,2.0,6.0,1.0,12.0,,,2.0,6.0,27.0,4.0,,,12.0,,,14.0,2.0,1.0,,,2.0,2.0,5.0,24.0,48.0,6.0,,,1.0,1.0,2.0,24.0,4.0,31.0,,1.0,2.0,4.0,9.0,,17.0,,,6.0,13.0,0.0,,6.0,,,5.0,,24.0,,1.0,19.0,3.0,15.0,10.0,2.0,3.0,7.0,1.0,1.0,,1.0,,2239.0
Kilburn,,,8.0,25.0,25.0,,,1.0,,34.0,9.0,3.0,2.0,86.0,11.0,159.0,33.0,13.0,1.0,11.0,,,,1.0,,11.0,15.0,37.0,11.0,,87.0,13.0,3.0,3.0,,5.0,,,15.0,,6.0,,,,1.0,,,,10.0,,,,25.0,45.0,53.0,29.0,18.0,,3.0,,,1.0,,54.0,31.0,1.0,,,,,2.0,8.0,,,5.0,6.0,,,,3.0,21.0,,,1.0,,,,,2.0,3.0,,,2.0,,,,19.0,13.0,4.0,23.0,7.0,5.0,6.0,,7.0,2.0,,40.0,,23.0,1.0,,40.0,,,1.0,61.0,43.0,1.0,77.0,,72.0,,25.0,,,15.0,,2.0,,19.0,,2.0,29.0,,,,42.0,93.0,4.0,,20.0,,,,,1.0,45.0,,,6.0,,,,,14.0,,3.0,,2.0,2.0,5.0,,,,21.0,,85.0,,1.0,75.0,11.0,9.0,,,1.0,2.0,3.0,1.0,,13.0,1.0,,,,6.0,,,,14.0,,,,,,,,113.0,7.0,28.0,11.0,7.0,11.0,,6.0,38.0,,5.0,,5.0,,,131.0,74.0,,,2.0,,7.0,,27.0,31.0,,30.0,12.0,,2.0,67.0,4.0,15.0,,13.0,,,2.0,11.0,,15.0,1.0,,3.0,2.0,10.0,4.0,2.0,,23.0,2.0,49.0,2.0,10.0,154.0,83.0,,10.0,,,2.0,55.0,22.0,2.0,4.0,,,4.0,,,9.0,,,3.0,10.0,8.0,3.0,,,24.0,16.0,3.0,,,,,7.0,,1.0,1.0,2.0,25.0,,27.0,,,39.0,3.0,,,30.0,,,3.0,,2.0,47.0,,,,,4.0,2.0,,5.0,3.0,36.0,,45.0,46.0,44.0,4.0,,5.0,,7.0,7.0,,,90.0,,,2.0,,,45.0,,27.0,,,4.0,11.0,73.0,11.0,,,26.0,3.0,,7.0,5.0,,,2.0,,5.0,10.0,46.0,97.0,16.0,,,,,,65.0,8.0,71.0,3.0,,,,39.0,,,,,14.0,178.0,1.0,,6.0,,,8.0,,53.0,23.0,,44.0,35.0,,14.0,2.0,8.0,8.0,,2.0,,,,4620.0
